"seq","id","date","number_passengers","duration"
"76413",85785,2012-11-04,38,1.9239442
"76414",85792,2012-11-04,71,1.0684797
"76415",85793,2012-11-04,72,1.0594516
"76416",85794,2012-11-04,75,1.0635754
"76417",85795,2012-11-04,70,1.1042813
"76418",85796,2012-11-05,27,2.2490146
"76419",85797,2012-11-05,37,2.0011334
"76420",85798,2012-11-05,37,2.1025372
"76421",85800,2012-11-05,37,2.1064296
"76422",85801,2012-11-05,35,2.1318674
"76423",85803,2012-11-05,32,2.126111
"76424",85804,2012-11-05,40,2.081489
"76425",85805,2012-11-05,37,2.0532918
"76426",85806,2012-11-05,37,2.186902
"76427",85807,2012-11-05,37,2.1378815
"76428",85808,2012-11-05,66,1.1073436
"76429",85809,2012-11-05,72,1.0884783
"76430",85810,2012-11-05,73,1.0712928
"76431",85811,2012-11-05,72,1.0845563
"76432",85812,2012-11-05,64,1.1206645
"76433",85813,2012-11-05,73,1.0619692
"76434",85814,2012-11-05,70,1.1298105
"76435",85815,2012-11-05,73,1.0756505
"76436",85816,2012-11-05,67,1.0504986
"76437",85817,2012-11-05,77,1.0664829
"76438",85818,2012-11-06,36,1.9916254
"76439",85819,2012-11-06,42,1.9957181
"76440",85820,2012-11-06,41,2.0400832
"76441",85821,2012-11-06,35,1.9811277
"76442",85822,2012-11-06,38,1.989481
"76443",85823,2012-11-06,33,2.0798054
"76444",85824,2012-11-06,40,1.9727346
"76445",85825,2012-11-06,38,1.933555
"76446",85826,2012-11-06,37,2.1536803
"76447",85827,2012-11-06,40,2.0163603
"76448",85828,2012-11-06,76,1.0313225
"76449",85830,2012-11-06,71,1.0533785
"76450",85831,2012-11-06,73,1.1205411
"76451",85832,2012-11-06,71,1.0488776
"76452",85833,2012-11-06,77,1.0307226
"76453",85834,2012-11-06,76,1.0843339
"76454",85835,2012-11-06,69,1.0039656
"76455",85836,2012-11-06,77,1.019643
"76456",85837,2012-11-06,76,1.0534028
"76457",85838,2012-11-06,77,1.0157152
"76458",85839,2012-11-06,70,1.0223145
"76459",85840,2012-11-07,37,2.0301466
"76460",85841,2012-11-07,37,2.0133219
"76461",85842,2012-11-07,32,2.0553236
"76462",85843,2012-11-07,37,2.10322
"76463",85844,2012-11-07,38,2.0055547
"76464",85845,2012-11-07,37,1.9962854
"76465",85846,2012-11-07,38,2.0358548
"76466",85847,2012-11-07,37,2.0918043
"76467",85848,2012-11-07,40,1.9842491
"76468",85849,2012-11-07,37,2.0371635
"76469",85850,2012-11-07,76,1.0235422
"76470",85851,2012-11-07,76,1.0162396
"76471",85852,2012-11-07,75,1.0444081
"76472",85853,2012-11-07,80,0.98810244
"76473",85854,2012-11-07,77,1.0699979
"76474",85855,2012-11-07,79,0.9783865
"76475",85856,2012-11-07,74,1.0629061
"76476",85858,2012-11-07,77,0.99430174
"76477",85859,2012-11-07,76,1.0145615
"76478",85860,2012-11-07,76,1.028364
"76479",85861,2012-11-07,77,0.9930236
"76480",85862,2012-11-08,36,2.1668653
"76481",85863,2012-11-08,42,2.0376348
"76482",85864,2012-11-08,40,2.1105478
"76483",85865,2012-11-08,42,1.9862586
"76484",85866,2012-11-08,40,2.0207372
"76485",85867,2012-11-08,38,2.1240988
"76486",85868,2012-11-08,40,1.9913206
"76487",85869,2012-11-08,39,2.1092026
"76488",85870,2012-11-08,38,1.8699338
"76489",85872,2012-11-08,71,1.0445683
"76490",85873,2012-11-08,78,1.017304
"76491",85874,2012-11-08,76,1.0740643
"76492",85875,2012-11-08,77,1.0367955
"76493",85876,2012-11-08,74,1.033002
"76494",85877,2012-11-08,77,1.0205381
"76495",85878,2012-11-08,75,1.0776583
"76496",85879,2012-11-08,79,1.0542854
"76497",85880,2012-11-08,85,0.965218
"76498",85881,2012-11-08,73,1.0300106
"76499",85882,2012-11-08,77,1.0465577
"76500",85883,2012-11-08,78,1.0785146
"76501",85906,2012-11-10,42,2.1104255
"76502",85907,2012-11-10,42,2.089167
"76503",85908,2012-11-10,39,1.99307
"76504",85909,2012-11-10,43,1.9001882
"76505",85910,2012-11-10,39,2.1523025
"76506",85911,2012-11-10,39,1.9829894
"76507",85912,2012-11-10,40,2.0777018
"76508",85913,2012-11-10,45,2.0367985
"76509",85914,2012-11-10,36,1.9866569
"76510",85915,2012-11-10,37,2.0614061
"76511",85916,2012-11-10,80,1.0369642
"76512",85917,2012-11-10,82,1.0458485
"76513",85918,2012-11-10,84,1.0408884
"76514",85919,2012-11-10,78,1.0524169
"76515",85920,2012-11-10,84,1.0367163
"76516",85921,2012-11-10,79,1.0063826
"76517",85922,2012-11-10,84,0.96344036
"76518",85923,2012-11-10,81,0.97782236
"76519",85924,2012-11-10,80,0.9920983
"76520",85926,2012-11-10,77,1.0650585
"76521",85927,2012-11-10,81,0.98876137
"76522",85928,2012-11-11,38,1.9444418
"76523",85929,2012-11-11,35,2.0473738
"76524",85930,2012-11-11,38,2.04464
"76525",85931,2012-11-11,38,2.0189352
"76526",85932,2012-11-11,40,1.9420583
"76527",85933,2012-11-11,40,1.9917325
"76528",85934,2012-11-11,37,1.9698665
"76529",85935,2012-11-11,42,2.0406125
"76530",85937,2012-11-11,38,2.0571125
"76531",85938,2012-11-11,38,2.006002
"76532",85939,2012-11-11,39,2.1091042
"76533",85940,2012-11-11,74,1.1111088
"76534",85942,2012-11-11,75,1.0079945
"76535",85943,2012-11-11,76,1.0190176
"76536",85944,2012-11-11,73,1.0493301
"76537",85945,2012-11-11,78,1.0244237
"76538",85946,2012-11-11,81,1.0336146
"76539",85947,2012-11-11,76,0.9851335
"76540",85948,2012-11-11,75,1.0273645
"76541",85949,2012-11-11,76,1.0726027
"76542",85950,2012-11-12,38,1.990965
"76543",85951,2012-11-12,37,2.0261707
"76544",85952,2012-11-12,37,1.9708178
"76545",85953,2012-11-12,35,2.1368845
"76546",85954,2012-11-12,39,2.057377
"76547",85956,2012-11-12,37,2.1625264
"76548",85957,2012-11-12,37,2.1054006
"76549",85960,2012-11-12,45,1.9054785
"76550",85961,2012-11-12,37,2.055156
"76551",85962,2012-11-12,74,1.0296628
"76552",85963,2012-11-12,73,1.088339
"76553",85964,2012-11-12,78,0.9931939
"76554",85965,2012-11-12,67,1.1031862
"76555",85966,2012-11-12,76,1.0963856
"76556",85967,2012-11-12,77,1.0142874
"76557",85968,2012-11-12,77,1.0310677
"76558",85969,2012-11-12,72,1.0787677
"76559",85970,2012-11-12,77,0.99941635
"76560",85971,2012-11-12,75,1.0590532
"76561",85994,2012-11-14,37,1.9268006
"76562",85995,2012-11-14,37,1.9925133
"76563",85996,2012-11-14,37,2.1098669
"76564",85997,2012-11-14,37,2.0036457
"76565",85998,2012-11-14,41,2.0686386
"76566",85999,2012-11-14,41,2.1295447
"76567",86000,2012-11-14,36,1.9804997
"76568",86001,2012-11-14,37,1.9748867
"76569",86003,2012-11-14,37,2.0515018
"76570",86004,2012-11-14,70,1.1422539
"76571",86005,2012-11-14,80,1.0924892
"76572",86006,2012-11-14,76,1.0003719
"76573",86007,2012-11-14,75,1.0486643
"76574",86008,2012-11-14,76,1.0794147
"76575",86009,2012-11-14,71,1.0488349
"76576",86011,2012-11-14,73,1.0385404
"76577",86012,2012-11-14,73,1.0185499
"76578",86013,2012-11-14,75,1.0121046
"76579",86014,2012-11-14,70,1.0138222
"76580",86015,2012-11-14,64,1.1466218
"76581",86016,2012-11-15,38,2.0650547
"76582",86017,2012-11-15,38,2.0034695
"76583",86018,2012-11-15,37,2.127202
"76584",86019,2012-11-15,38,1.995025
"76585",86020,2012-11-15,44,2.0141754
"76586",86021,2012-11-15,38,1.9440818
"76587",86022,2012-11-15,38,2.0496478
"76588",86023,2012-11-15,37,2.0634634
"76589",86024,2012-11-15,40,2.092642
"76590",86025,2012-11-15,40,2.0094774
"76591",86026,2012-11-15,81,0.95576084
"76592",86027,2012-11-15,76,1.062135
"76593",86028,2012-11-15,80,0.9914031
"76594",86029,2012-11-15,76,1.0686975
"76595",86030,2012-11-15,81,0.9896421
"76596",86031,2012-11-15,77,1.0390553
"76597",86032,2012-11-15,80,0.9921777
"76598",86033,2012-11-15,78,1.0158057
"76599",86034,2012-11-15,76,1.0774136
"76600",86035,2012-11-15,81,0.96686596
"76601",86036,2012-11-15,79,1.0145322
"76602",86037,2012-11-15,84,1.0157322
"76603",86038,2012-11-16,46,1.9870857
"76604",86039,2012-11-16,40,1.9932437
"76605",86040,2012-11-16,40,1.9884924
"76606",86041,2012-11-16,41,2.0791223
"76607",86042,2012-11-16,42,2.0388176
"76608",86044,2012-11-16,40,2.0503569
"76609",86045,2012-11-16,40,2.0165362
"76610",86046,2012-11-16,42,2.0955262
"76611",86047,2012-11-16,44,2.0024736
"76612",86048,2012-11-16,78,1.0740403
"76613",86049,2012-11-16,81,0.9871723
"76614",86050,2012-11-16,78,1.088121
"76615",86051,2012-11-16,78,1.0530051
"76616",86052,2012-11-16,79,1.0508143
"76617",86053,2012-11-16,84,1.0481646
"76618",86054,2012-11-16,76,1.0265973
"76619",86055,2012-11-16,79,1.0648043
"76620",86056,2012-11-16,82,1.004481
"76621",86057,2012-11-16,83,0.97979856
"76622",86058,2012-11-16,80,1.0475386
"76623",86059,2012-11-16,77,1.1069924
"76624",86061,2012-11-17,39,1.9043287
"76625",86062,2012-11-17,42,2.1501112
"76626",86063,2012-11-17,39,1.9893088
"76627",86064,2012-11-17,39,2.0271573
"76628",86065,2012-11-17,39,1.8916708
"76629",86066,2012-11-17,40,2.0826206
"76630",86067,2012-11-17,39,2.0340776
"76631",86068,2012-11-17,39,1.943299
"76632",86069,2012-11-17,45,2.0298095
"76633",86071,2012-11-17,80,1.025149
"76634",86072,2012-11-17,79,1.0265585
"76635",86073,2012-11-17,80,1.0285857
"76636",86074,2012-11-17,80,1.0319443
"76637",86075,2012-11-17,80,1.014216
"76638",86076,2012-11-17,87,1.0021268
"76639",86077,2012-11-17,80,1.0259145
"76640",86078,2012-11-17,81,0.99578637
"76641",86079,2012-11-17,80,1.0104271
"76642",86080,2012-11-17,80,1.0244151
"76643",86081,2012-11-17,79,1.0373985
"76644",86083,2012-11-18,37,2.0408728
"76645",86084,2012-11-18,41,2.1064894
"76646",86085,2012-11-18,37,2.099926
"76647",86086,2012-11-18,34,2.1186595
"76648",86087,2012-11-18,37,2.2213326
"76649",86088,2012-11-18,31,2.1282208
"76650",86089,2012-11-18,35,2.1066053
"76651",86090,2012-11-18,37,2.1721292
"76652",86091,2012-11-18,37,2.0583143
"76653",86092,2012-11-18,36,2.0658941
"76654",86093,2012-11-18,38,2.1569843
"76655",86094,2012-11-18,71,1.1122972
"76656",86095,2012-11-18,71,1.1408106
"76657",86096,2012-11-18,70,1.1581266
"76658",86097,2012-11-18,75,1.0543936
"76659",86098,2012-11-18,76,1.0187724
"76660",86099,2012-11-18,70,1.1076035
"76661",86100,2012-11-18,67,1.1487759
"76662",86102,2012-11-18,80,1.08681
"76663",86103,2012-11-18,73,1.0997332
"76664",86104,2012-11-19,36,2.0087698
"76665",86105,2012-11-19,33,1.950743
"76666",86106,2012-11-19,40,2.0506742
"76667",86107,2012-11-19,35,2.1216063
"76668",86108,2012-11-19,35,2.106527
"76669",86109,2012-11-19,35,2.043122
"76670",86111,2012-11-19,35,2.1900556
"76671",86112,2012-11-19,35,2.0547273
"76672",86113,2012-11-19,30,1.9578916
"76673",86114,2012-11-19,35,2.0081596
"76674",86115,2012-11-19,40,2.0609457
"76675",86118,2012-11-19,70,1.0750614
"76676",86119,2012-11-19,72,1.0090604
"76677",86122,2012-11-19,80,1.0338318
"76678",86123,2012-11-19,70,1.0027989
"76679",86124,2012-11-19,72,1.034187
"76680",86125,2012-11-19,79,1.0594426
"76681",86126,2012-11-20,37,2.1233702
"76682",86127,2012-11-20,32,2.1498878
"76683",86128,2012-11-20,37,2.1527932
"76684",86129,2012-11-20,37,2.0941565
"76685",86130,2012-11-20,37,2.160236
"76686",86131,2012-11-20,31,2.0377839
"76687",86132,2012-11-20,31,2.110567
"76688",86133,2012-11-20,27,2.1065972
"76689",86134,2012-11-20,35,2.2144618
"76690",86135,2012-11-20,37,2.0969827
"76691",86136,2012-11-20,71,1.1127151
"76692",86137,2012-11-20,68,1.1840291
"76693",86138,2012-11-20,65,1.1282939
"76694",86139,2012-11-20,67,1.1113011
"76695",86140,2012-11-20,71,1.1069041
"76696",86142,2012-11-20,69,1.1508499
"76697",86143,2012-11-20,72,1.0936893
"76698",86144,2012-11-20,69,1.1522431
"76699",86145,2012-11-20,63,1.0985018
"76700",86146,2012-11-20,69,1.1410437
"76701",86147,2012-11-20,69,1.1578152
"76702",86148,2012-11-21,35,2.0517948
"76703",86149,2012-11-21,33,1.9894859
"76704",86150,2012-11-21,38,2.0047991
"76705",86151,2012-11-21,38,2.195612
"76706",86152,2012-11-21,38,2.0782235
"76707",86153,2012-11-21,38,2.025285
"76708",86154,2012-11-21,38,2.0483932
"76709",86155,2012-11-21,38,2.0923884
"76710",86156,2012-11-21,38,1.9955395
"76711",86157,2012-11-21,42,2.0965102
"76712",86158,2012-11-21,74,1.076297
"76713",86159,2012-11-21,75,1.0628214
"76714",86160,2012-11-21,74,1.0320477
"76715",86161,2012-11-21,76,1.0569347
"76716",86162,2012-11-21,76,1.0459352
"76717",86163,2012-11-21,73,1.1136339
"76718",86164,2012-11-21,70,1.0271158
"76719",86165,2012-11-21,68,1.0800027
"76720",86167,2012-11-21,74,1.087366
"76721",86168,2012-11-21,71,1.0647845
"76722",86169,2012-11-21,73,1.1030041
"76723",86170,2012-11-22,38,2.121907
"76724",86171,2012-11-22,39,2.0250914
"76725",86172,2012-11-22,35,2.0397468
"76726",86175,2012-11-22,38,2.0967104
"76727",86176,2012-11-22,38,2.0628986
"76728",86177,2012-11-22,37,2.058695
"76729",86179,2012-11-22,38,2.039899
"76730",86180,2012-11-22,74,1.0825152
"76731",86181,2012-11-22,77,1.0763694
"76732",86182,2012-11-22,76,1.034938
"76733",86183,2012-11-22,71,1.0866307
"76734",86184,2012-11-22,72,1.0751499
"76735",86185,2012-11-22,68,1.110316
"76736",86186,2012-11-22,75,1.0563158
"76737",86187,2012-11-22,71,1.056934
"76738",86188,2012-11-22,69,1.0344641
"76739",86189,2012-11-22,75,1.0516244
"76740",86190,2012-11-22,75,1.0722827
"76741",86191,2012-11-22,73,1.0959853
"76742",86192,2012-11-23,38,2.1112406
"76743",86193,2012-11-23,38,2.060165
"76744",86194,2012-11-23,38,2.0536098
"76745",86195,2012-11-23,38,2.1086202
"76746",86196,2012-11-23,38,2.0188725
"76747",86197,2012-11-23,37,2.0369816
"76748",86198,2012-11-23,38,1.9329412
"76749",86199,2012-11-23,37,2.121368
"76750",86200,2012-11-23,38,2.0873501
"76751",86201,2012-11-23,38,2.1036446
"76752",86202,2012-11-23,74,1.0291775
"76753",86203,2012-11-23,78,0.9811043
"76754",86204,2012-11-23,77,1.0255523
"76755",86206,2012-11-23,79,1.0344741
"76756",86207,2012-11-23,78,1.0076002
"76757",86208,2012-11-23,73,1.1052321
"76758",86209,2012-11-23,77,1.0128059
"76759",86210,2012-11-23,74,1.0804186
"76760",86211,2012-11-23,76,1.0521711
"76761",86212,2012-11-23,78,1.0047542
"76762",86213,2012-11-23,73,1.0610018
"76763",86214,2012-11-24,44,1.9893233
"76764",86215,2012-11-24,35,2.165339
"76765",86216,2012-11-24,35,2.0922072
"76766",86217,2012-11-24,44,1.9627966
"76767",86218,2012-11-24,44,1.9354836
"76768",86220,2012-11-24,44,1.9283029
"76769",86221,2012-11-24,37,2.0391626
"76770",86222,2012-11-24,41,2.041179
"76771",86223,2012-11-24,41,1.9321791
"76772",86224,2012-11-24,74,1.1471959
"76773",86225,2012-11-24,90,1.0252323
"76774",86226,2012-11-24,91,1.0015502
"76775",86227,2012-11-24,75,1.0489645
"76776",86228,2012-11-24,82,1.0114276
"76777",86230,2012-11-24,72,1.0743175
"76778",86231,2012-11-24,76,1.0386487
"76779",86232,2012-11-24,89,1.0451621
"76780",86233,2012-11-24,75,1.0323312
"76781",86234,2012-11-24,74,1.0503834
"76782",86235,2012-11-24,90,1.0222274
"76783",86236,2012-11-25,39,2.0581508
"76784",86237,2012-11-25,39,2.0406039
"76785",86238,2012-11-25,38,2.0196033
"76786",86239,2012-11-25,37,2.1407442
"76787",86240,2012-11-25,38,2.0663435
"76788",86241,2012-11-25,38,2.0057552
"76789",86242,2012-11-25,43,1.9550649
"76790",86243,2012-11-25,38,2.134045
"76791",86244,2012-11-25,38,2.0972993
"76792",86245,2012-11-25,39,2.095009
"76793",86246,2012-11-25,41,1.9914304
"76794",86247,2012-11-25,38,2.127956
"76795",86249,2012-11-25,79,1.027276
"76796",86250,2012-11-25,74,1.0136843
"76797",86251,2012-11-25,76,1.0586464
"76798",86252,2012-11-25,75,1.0903774
"76799",86253,2012-11-25,81,0.95615834
"76800",86254,2012-11-25,73,1.0275993
"76801",86255,2012-11-25,79,1.0381249
"76802",86256,2012-11-25,77,1.0450646
"76803",86257,2012-11-25,77,1.0359769
"76804",86258,2012-11-26,38,1.9588987
"76805",86260,2012-11-26,38,2.102579
"76806",86261,2012-11-26,38,2.0710113
"76807",86262,2012-11-26,38,2.0508294
"76808",86263,2012-11-26,38,2.0109558
"76809",86264,2012-11-26,38,1.983715
"76810",86265,2012-11-26,42,2.0156574
"76811",86266,2012-11-26,38,1.8714536
"76812",86267,2012-11-26,36,2.088413
"76813",86268,2012-11-26,38,2.0950837
"76814",86269,2012-11-26,38,2.04847
"76815",86270,2012-11-26,77,1.006943
"76816",86271,2012-11-26,77,1.0037494
"76817",86272,2012-11-26,78,1.0728542
"76818",86273,2012-11-26,83,1.0887997
"76819",86274,2012-11-26,81,1.0424534
"76820",86275,2012-11-26,78,1.0236523
"76821",86276,2012-11-26,77,1.0285304
"76822",86278,2012-11-26,75,1.0381739
"76823",86279,2012-11-26,75,0.99896884
"76824",86280,2012-11-27,39,2.0145307
"76825",86281,2012-11-27,41,1.9902071
"76826",86282,2012-11-27,37,1.9732012
"76827",86284,2012-11-27,41,2.0287392
"76828",86285,2012-11-27,39,2.0658631
"76829",86286,2012-11-27,33,1.9663285
"76830",86287,2012-11-27,32,2.13712
"76831",86288,2012-11-27,37,2.0302246
"76832",86289,2012-11-27,37,2.019542
"76833",86290,2012-11-27,71,1.0005265
"76834",86291,2012-11-27,77,0.98717993
"76835",86292,2012-11-27,79,1.0707457
"76836",86293,2012-11-27,76,1.0090545
"76837",86294,2012-11-27,77,0.9847607
"76838",86295,2012-11-27,84,1.0250416
"76839",86296,2012-11-27,79,1.0550029
"76840",86297,2012-11-27,80,1.0464035
"76841",86299,2012-11-27,77,0.9955536
"76842",86300,2012-11-27,84,1.0317881
"76843",86301,2012-11-27,76,1.0095533
"76844",86302,2012-11-28,37,1.9122648
"76845",86303,2012-11-28,39,1.9767554
"76846",86304,2012-11-28,37,2.0522642
"76847",86305,2012-11-28,37,1.9706049
"76848",86306,2012-11-28,37,1.98072
"76849",86307,2012-11-28,41,1.9067614
"76850",86308,2012-11-28,37,1.9371495
"76851",86309,2012-11-28,36,2.071542
"76852",86310,2012-11-28,43,2.0690892
"76853",86311,2012-11-28,37,2.1485894
"76854",86312,2012-11-28,79,1.0175592
"76855",86313,2012-11-28,75,1.0356045
"76856",86314,2012-11-28,76,1.0248287
"76857",86315,2012-11-28,74,1.0611823
"76858",86316,2012-11-28,74,1.0626028
"76859",86317,2012-11-28,82,0.9770276
"76860",86318,2012-11-28,82,1.0479227
"76861",86319,2012-11-28,76,1.010823
"76862",86320,2012-11-28,79,0.9096083
"76863",86321,2012-11-28,74,1.0096371
"76864",86322,2012-11-28,77,0.99768764
"76865",86323,2012-11-28,71,0.9375448
"76866",86325,2012-11-29,31,2.0119948
"76867",86327,2012-11-29,34,1.9609092
"76868",86328,2012-11-29,40,2.052513
"76869",86329,2012-11-29,36,2.1004932
"76870",86330,2012-11-29,36,2.1870694
"76871",86331,2012-11-29,36,1.9574145
"76872",86332,2012-11-29,36,1.9705349
"76873",86333,2012-11-29,36,2.0041413
"76874",86334,2012-11-29,72,1.0452243
"76875",86335,2012-11-29,75,0.99476707
"76876",86336,2012-11-29,75,1.0128648
"76877",86337,2012-11-29,72,1.04293
"76878",86338,2012-11-29,71,1.0574315
"76879",86339,2012-11-29,74,0.9960993
"76880",86340,2012-11-29,74,1.0018026
"76881",86341,2012-11-29,75,0.9445678
"76882",86342,2012-11-29,73,1.018132
"76883",86343,2012-11-29,70,0.99235016
"76884",86344,2012-11-29,72,1.0382429
"76885",86345,2012-11-29,75,0.9779658
"76886",86346,2012-11-30,36,2.0865254
"76887",86347,2012-11-30,36,2.051575
"76888",86348,2012-11-30,41,2.0160246
"76889",86349,2012-11-30,36,2.0987868
"76890",86350,2012-11-30,36,2.0680761
"76891",86351,2012-11-30,39,2.0482998
"76892",86352,2012-11-30,36,2.0362494
"76893",86353,2012-11-30,36,2.1861644
"76894",86354,2012-11-30,36,2.0406218
"76895",86356,2012-11-30,65,1.0498211
"76896",86357,2012-11-30,71,1.0402613
"76897",86358,2012-11-30,70,1.0203726
"76898",86360,2012-11-30,68,1.0600936
"76899",86361,2012-11-30,73,1.0730506
"76900",86362,2012-11-30,65,1.0864959
"76901",86364,2012-11-30,71,1.0552286
"76902",86365,2012-11-30,68,1.0034052
"76903",86366,2012-11-30,72,1.048917
"76904",86368,2012-12-01,38,2.0892732
"76905",86369,2012-12-01,37,2.0555859
"76906",86370,2012-12-01,33,1.9997677
"76907",86371,2012-12-01,36,2.0042481
"76908",86372,2012-12-01,38,2.1275434
"76909",86373,2012-12-01,36,1.9424357
"76910",86374,2012-12-01,38,2.0479248
"76911",86375,2012-12-01,44,2.0456605
"76912",86376,2012-12-01,36,2.0482726
"76913",86377,2012-12-01,41,2.1487696
"76914",86378,2012-12-01,77,1.0171148
"76915",86379,2012-12-01,79,1.0951002
"76916",86380,2012-12-01,77,1.0096952
"76917",86381,2012-12-01,75,1.063094
"76918",86382,2012-12-01,76,1.0445238
"76919",86383,2012-12-01,77,1.0347015
"76920",86384,2012-12-01,75,1.0699263
"76921",86385,2012-12-01,75,1.048234
"76922",86387,2012-12-01,78,0.99063903
"76923",86388,2012-12-01,75,1.0558689
"76924",86389,2012-12-01,77,1.0479637
"76925",86390,2012-12-02,36,1.9733278
"76926",86391,2012-12-02,38,2.0728042
"76927",86392,2012-12-02,38,2.158315
"76928",86393,2012-12-02,37,2.019315
"76929",86394,2012-12-02,37,1.9098165
"76930",86395,2012-12-02,39,2.1357718
"76931",86396,2012-12-02,39,2.1537437
